CustomerID,Recency,Frequency,Monetary,LastPurchaseDate,R_Score,F_Score,M_Score,RFM_Score,Segment
12795,19,1,430.48,2011-11-21 10:27:00,4,1,2,412,New Customers
12797,366,1,254.03,2010-12-09 10:55:00,1,1,2,112,Lost Customers
12798,10,3,6977.04,2011-11-29 15:52:00,5,3,5,535,Potential Loyalists
12802,187,1,427.58,2011-06-06 09:36:00,1,1,2,112,Lost Customers
12808,37,3,483.65000000000003,2011-11-03 10:05:00,3,3,2,332,Other
12809,178,1,489.31,2011-06-15 10:51:00,2,1,3,213,Lost Customers
12811,261,3,514.85,2011-03-24 09:42:00,1,3,3,133,At Risk
12812,45,1,229.64000000000001,2011-10-26 09:54:00,3,1,1,311,Other
12814,102,1,125.92,2011-08-30 12:11:00,2,1,1,211,Lost Customers
12815,148,2,1063.46,2011-07-15 10:21:00,2,2,4,224,At Risk
12816,96,2,572.2,2011-09-05 12:41:00,2,2,3,223,Lost Customers
12817,281,1,166.04000000000002,2011-03-03 16:28:00,1,1,1,111,Lost Customers
12818,262,1,1542.08,2011-03-23 12:06:00,1,1,4,114,At Risk
12820,3,4,942.34,2011-12-06 15:12:00,5,4,4,544,Champions
12821,214,1,92.72,2011-05-09 15:51:00,1,1,1,111,Lost Customers
12822,71,2,948.88,2011-09-30 10:04:00,3,2,4,324,Other
12823,75,5,1759.5,2011-09-26 07:35:00,2,4,4,244,At Risk
12824,60,1,397.12,2011-10-11 12:49:00,3,1,2,312,Other
12826,3,7,1474.72,2011-12-07 10:25:00,5,5,4,554,Champions
12827,6,3,430.15,2011-12-04 12:17:00,5,3,2,532,Potential Loyalists
12828,3,6,1018.71,2011-12-07 08:45:00,5,4,4,544,Champions
12829,337,2,293.0,2011-01-07 11:13:00,1,2,2,122,Lost Customers
12830,38,6,6814.64,2011-11-02 11:54:00,3,4,5,345,Loyal Customers
12831,262,1,215.05,2011-03-22 13:02:00,1,1,1,111,Lost Customers
12832,32,2,383.03000000000003,2011-11-07 13:30:00,4,2,2,422,Potential Loyalists
12833,145,1,417.38,2011-07-17 13:46:00,2,1,2,212,Lost Customers
12834,283,1,312.38,2011-03-02 09:49:00,1,1,2,112,Lost Customers
12836,59,4,2610.36,2011-10-11 15:10:00,3,4,5,345,Loyal Customers
12837,173,1,134.1,2011-06-19 16:07:00,2,1,1,211,Lost Customers
12838,34,2,671.95,2011-11-06 12:20:00,3,2,3,323,Other
12839,3,14,5591.42,2011-12-07 12:33:00,5,5,5,555,Champions
12840,144,4,2726.77,2011-07-19 09:29:00,2,4,5,245,At Risk
12841,5,25,3991.58,2011-12-05 11:13:00,5,5,5,555,Champions
12842,70,2,1118.99,2011-09-30 15:33:00,3,2,4,324,Other
12843,66,8,1702.26,2011-10-05 12:09:00,3,5,4,354,Loyal Customers
12844,29,2,325.96000000000004,2011-11-10 13:31:00,4,2,2,422,Potential Loyalists
12845,267,4,354.09000000000003,2011-03-17 13:34:00,1,4,2,142,At Risk
12847,22,1,843.64,2011-11-17 13:16:00,4,1,3,413,New Customers
12849,31,2,1010.29,2011-11-08 13:41:00,4,2,4,424,Potential Loyalists
12851,97,1,131.81,2011-09-04 12:41:00,2,1,1,211,Lost Customers
12852,295,1,311.55,2011-02-18 08:47:00,1,1,2,112,Lost Customers
12853,135,6,1957.1000000000001,2011-07-28 11:29:00,2,4,4,244,At Risk
12854,79,3,1316.25,2011-09-22 12:15:00,2,3,4,234,At Risk
12855,373,1,38.1,2010-12-02 09:37:00,1,1,1,111,Lost Customers
12856,8,6,2170.78,2011-12-02 10:52:00,5,4,5,545,Champions
12857,211,2,1106.4,2011-05-13 10:20:00,1,2,4,124,At Risk
12863,52,1,521.2,2011-10-18 14:15:00,3,1,3,313,Other
12864,138,1,147.12,2011-07-24 13:03:00,2,1,1,211,Lost Customers
12865,26,2,1568.23,2011-11-13 14:31:00,4,2,4,424,Potential Loyalists
12866,283,1,559.12,2011-03-01 14:11:00,1,1,3,113,Lost Customers
12867,26,7,4009.34,2011-11-13 15:30:00,4,5,5,455,Champions
12868,186,6,1607.0600000000002,2011-06-07 10:42:00,1,4,4,144,At Risk
12871,84,2,380.64,2011-09-16 15:07:00,2,2,2,222,Lost Customers
12872,327,2,599.97,2011-01-17 10:52:00,1,2,3,123,Lost Customers
12873,282,1,374.0,2011-03-02 14:58:00,1,1,2,112,Lost Customers
12875,143,2,343.2300000000001,2011-07-19 15:30:00,2,2,2,222,Lost Customers
12876,58,2,2218.02,2011-10-13 12:26:00,3,2,5,325,Other
12877,4,12,1535.77,2011-12-06 10:30:00,5,5,4,554,Champions
12878,236,2,854.99,2011-04-17 13:07:00,1,2,3,123,Lost Customers
12879,45,3,573.22,2011-10-26 12:24:00,3,3,3,333,Other
12881,276,1,298.0,2011-03-09 11:44:00,1,1,2,112,Lost Customers
12882,9,2,1463.04,2011-11-30 16:18:00,5,2,4,524,Potential Loyalists
12883,25,4,703.47,2011-11-15 09:32:00,4,4,3,443,Loyal Customers
12884,88,1,309.05,2011-09-12 13:10:00,2,1,2,212,Lost Customers
12885,63,3,1175.22,2011-10-07 13:40:00,3,3,4,334,Other
12886,68,2,1378.4,2011-10-03 10:09:00,3,2,4,324,Other
12888,214,2,354.12,2011-05-09 16:02:00,1,2,2,122,Lost Customers
12890,24,1,376.71999999999997,2011-11-15 17:26:00,4,1,2,412,New Customers
12891,186,3,331.0,2011-06-07 12:31:00,1,3,2,132,At Risk
12893,31,1,176.55,2011-11-09 12:34:00,4,1,1,411,New Customers
12895,42,2,372.8,2011-10-28 13:51:00,3,2,2,322,Other
12897,205,2,216.5,2011-05-19 12:13:00,1,2,1,121,Lost Customers
12901,9,28,17654.54,2011-12-01 10:07:00,5,5,5,555,Champions
12902,265,1,138.68,2011-03-20 12:06:00,1,1,1,111,Lost Customers
12904,18,2,496.06,2011-11-21 14:34:00,4,2,3,423,Potential Loyalists
12906,12,5,2919.81,2011-11-28 09:55:00,5,4,5,545,Champions
12908,176,2,750.0,2011-06-16 15:39:00,2,2,3,223,Lost Customers
12909,40,5,2178.67,2011-10-31 12:43:00,3,4,5,345,Loyal Customers
12910,23,8,3075.04,2011-11-16 14:28:00,4,5,5,455,Champions
12912,3,5,1662.3,2011-12-07 08:55:00,5,4,4,544,Champions
12913,5,5,2483.63,2011-12-05 12:11:00,5,4,5,545,Champions
12915,149,2,363.65,2011-07-14 11:34:00,2,2,2,222,Lost Customers
12916,139,4,2944.95,2011-07-24 10:35:00,2,4,5,245,At Risk
12917,128,1,594.0,2011-08-03 16:42:00,2,1,3,213,Lost Customers
12919,8,6,1335.19,2011-12-01 13:47:00,5,4,4,544,Champions
12920,17,1,162.78,2011-11-22 15:05:00,4,1,1,411,New Customers
12921,9,37,16587.09,2011-11-30 16:22:00,5,5,5,555,Champions
12922,161,1,405.38,2011-07-01 15:35:00,2,1,2,212,Lost Customers
12923,64,1,172.82,2011-10-06 16:20:00,3,1,1,311,Other
12924,88,4,933.7,2011-09-12 13:55:00,2,4,4,244,At Risk
12925,5,2,694.05,2011-12-05 11:11:00,5,2,3,523,Potential Loyalists
12928,35,5,2062.7,2011-11-04 14:24:00,3,4,5,345,Loyal Customers
12929,312,1,117.85,2011-02-01 12:08:00,1,1,1,111,Lost Customers
12930,78,2,415.8,2011-09-22 15:18:00,2,2,2,222,Lost Customers
12931,22,15,42055.96,2011-11-18 12:39:00,4,5,5,455,Champions
12933,24,3,607.53,2011-11-15 16:38:00,4,3,3,433,Potential Loyalists
12935,2,7,2160.7,2011-12-07 17:25:00,5,5,5,555,Champions
12936,17,4,1063.9,2011-11-22 17:32:00,4,4,4,444,Champions
12937,15,4,1504.27,2011-11-24 15:05:00,4,4,4,444,Champions
12938,26,1,114.14,2011-11-14 11:21:00,4,1,1,411,New Customers
12939,64,8,11581.8,2011-10-06 14:33:00,3,5,5,355,Loyal Customers
12940,55,2,899.69,2011-10-16 12:09:00,3,2,3,323,Other
12942,131,3,675.6,2011-07-31 14:39:00,2,3,3,233,At Risk
12944,36,2,604.51,2011-11-04 11:04:00,3,2,3,323,Other
12945,288,1,462.95,2011-02-24 14:15:00,1,1,2,112,Lost Customers
12947,144,6,1603.99,2011-07-19 10:06:00,2,4,4,244,At Risk
12948,16,7,2064.95,2011-11-23 17:10:00,4,5,5,455,Champions
12949,31,8,4167.22,2011-11-09 11:25:00,4,5,5,455,Champions
12950,2,3,1843.0,2011-12-07 13:17:00,5,3,4,534,Potential Loyalists
12951,9,6,1064.07,2011-12-01 12:14:00,5,4,4,544,Champions
12952,6,4,1387.79,2011-12-04 10:35:00,5,4,4,544,Champions
12953,10,1,329.85,2011-11-30 09:24:00,5,1,2,512,New Customers
12955,1,11,4757.16,2011-12-08 16:29:00,5,5,5,555,Champions
12956,306,1,108.07,2011-02-06 16:08:00,1,1,1,111,Lost Customers
12957,10,8,4017.54,2011-11-30 09:53:00,5,5,5,555,Champions
12962,7,2,266.39,2011-12-02 15:55:00,5,2,2,522,Potential Loyalists
12963,8,8,1856.63,2011-12-01 12:55:00,5,5,4,554,Champions
12965,89,1,769.8100000000001,2011-09-11 15:31:00,2,1,3,213,Lost Customers
12966,10,1,160.18,2011-11-30 12:38:00,5,1,1,511,New Customers
12967,358,2,1660.9,2010-12-16 19:10:00,1,2,4,124,At Risk
12968,112,1,135.95,2011-08-19 15:44:00,2,1,1,211,Lost Customers
12970,7,4,405.47,2011-12-02 14:30:00,5,4,2,542,Loyal Customers
12971,4,86,11189.91,2011-12-06 12:20:00,5,5,5,555,Champions
12974,198,1,144.8,2011-05-26 09:33:00,1,1,1,111,Lost Customers
12976,212,1,738.6,2011-05-12 09:55:00,1,1,3,113,Lost Customers
12977,156,1,39.239999999999995,2011-07-06 16:40:00,2,1,1,211,Lost Customers
12980,158,9,7374.900000000001,2011-07-05 09:34:00,2,5,5,255,At Risk
12981,30,2,372.21999999999997,2011-11-10 12:00:00,4,2,2,422,Potential Loyalists
12982,243,1,390.54,2011-04-11 11:51:00,1,1,2,112,Lost Customers
12984,19,1,97.5,2011-11-21 12:37:00,4,1,1,411,New Customers
12985,1,2,1239.38,2011-12-09 10:46:00,5,2,4,524,Potential Loyalists
12987,74,2,558.7,2011-09-27 12:03:00,2,2,3,223,Lost Customers
12988,292,1,505.82,2011-02-20 14:31:00,1,1,3,113,Lost Customers
12989,3,15,6924.11,2011-12-06 15:28:00,5,5,5,555,Champions
12990,31,3,409.5,2011-11-08 13:01:00,4,3,2,432,Potential Loyalists
12991,23,2,503.76,2011-11-16 15:34:00,4,2,3,423,Potential Loyalists
12993,23,4,414.76,2011-11-16 15:49:00,4,4,2,442,Loyal Customers
12994,4,3,974.42,2011-12-05 15:43:00,5,3,4,534,Potential Loyalists
12995,85,1,211.32,2011-09-15 15:44:00,2,1,1,211,Lost Customers
12997,22,4,1226.89,2011-11-17 15:47:00,4,4,4,444,Champions
12999,196,3,455.88,2011-05-27 13:24:00,1,3,2,132,At Risk
13000,107,3,534.85,2011-08-25 10:43:00,2,3,3,233,At Risk
13001,4,13,9785.970000000001,2011-12-05 14:51:00,5,5,5,555,Champions
13002,318,1,120.95,2011-01-25 15:18:00,1,1,1,111,Lost Customers
13003,106,3,149.05,2011-08-26 10:50:00,2,3,1,231,At Risk
13004,12,18,5655.91,2011-11-28 11:27:00,5,5,5,555,Champions
13005,174,2,513.7,2011-06-19 10:53:00,2,2,3,223,Lost Customers
13006,56,1,81.57,2011-10-14 13:49:00,3,1,1,311,Other
13008,323,1,229.47,2011-01-20 14:24:00,1,1,1,111,Lost Customers
13011,372,1,50.550000000000004,2010-12-02 17:22:00,1,1,1,111,Lost Customers
13012,9,8,1646.8400000000001,2011-11-30 13:05:00,5,5,4,554,Champions
13013,1,13,4810.9400000000005,2011-12-08 15:01:00,5,5,5,555,Champions
13014,11,10,3466.28,2011-11-29 12:27:00,5,5,5,555,Champions
13015,53,5,3339.64,2011-10-17 13:19:00,3,4,5,345,Loyal Customers
13016,73,3,789.89,2011-09-27 14:08:00,2,3,3,233,At Risk
13017,7,1,204.0,2011-12-02 15:53:00,5,1,1,511,New Customers
13018,16,28,7277.7,2011-11-23 13:28:00,4,5,5,455,Champions
13021,4,9,2616.38,2011-12-05 16:37:00,5,5,5,555,Champions
13023,64,2,689.9,2011-10-06 16:27:00,3,2,3,323,Other
13026,1,5,975.36,2011-12-08 16:58:00,5,4,4,544,Champions
13027,114,6,6912.0,2011-08-18 09:39:00,2,4,5,245,At Risk
13028,23,2,661.3199999999999,2011-11-17 11:10:00,4,2,3,423,Potential Loyalists
13029,31,3,1247.5,2011-11-09 09:13:00,4,3,4,434,Potential Loyalists
13030,11,2,752.44,2011-11-28 14:30:00,5,2,3,523,Potential Loyalists
13032,52,2,1010.1800000000001,2011-10-18 15:54:00,3,2,4,324,Other
13033,357,1,190.55,2010-12-17 14:23:00,1,1,1,111,Lost Customers
13034,55,2,642.77,2011-10-16 12:21:00,3,2,3,323,Other
13035,74,2,921.88,2011-09-27 08:57:00,2,2,3,223,Lost Customers
13037,138,3,881.07,2011-07-24 15:46:00,2,3,3,233,At Risk
13038,80,3,908.46,2011-09-20 14:37:00,2,3,3,233,At Risk
13040,9,2,676.99,2011-12-01 10:38:00,5,2,3,523,Potential Loyalists
13043,273,1,516.42,2011-03-11 14:52:00,1,1,3,113,Lost Customers
13044,291,1,560.47,2011-02-21 15:20:00,1,1,3,113,Lost Customers
13045,99,1,305.28000000000003,2011-09-01 15:04:00,2,1,2,212,Lost Customers
13046,31,2,629.31,2011-11-09 08:36:00,4,2,3,423,Potential Loyalists
13047,32,10,3237.54,2011-11-08 12:06:00,4,5,5,455,Champions
13048,14,4,1819.41,2011-11-25 13:23:00,4,4,4,444,Champions
13049,64,2,656.6800000000001,2011-10-06 15:31:00,3,2,3,323,Other
13050,15,17,5836.86,2011-11-25 09:18:00,4,5,5,455,Champions
13052,212,1,348.15000000000003,2011-05-11 14:12:00,1,1,2,112,Lost Customers
13055,78,3,1214.41,2011-09-22 14:26:00,2,3,4,234,At Risk
13058,25,3,271.40000000000003,2011-11-15 12:43:00,4,3,2,432,Potential Loyalists
13059,250,1,183.4,2011-04-04 10:40:00,1,1,1,111,Lost Customers
13060,254,1,307.53000000000003,2011-03-31 11:37:00,1,1,2,112,Lost Customers
13061,72,1,248.61,2011-09-28 16:04:00,2,1,1,211,Lost Customers
13062,191,1,346.98,2011-06-01 15:12:00,1,1,2,112,Lost Customers
13064,13,4,1105.59,2011-11-27 12:31:00,5,4,4,544,Champions
13065,373,1,205.86,2010-12-01 16:52:00,1,1,1,111,Lost Customers
13066,24,2,470.8,2011-11-15 12:57:00,4,2,2,422,Potential Loyalists
13067,82,1,115.46000000000001,2011-09-18 13:38:00,2,1,1,211,Lost Customers
13068,10,2,344.0,2011-11-29 15:00:00,5,2,2,522,Potential Loyalists
13069,1,24,4431.44,2011-12-09 08:39:00,5,5,5,555,Champions
13070,192,1,228.8,2011-05-31 13:45:00,1,1,1,111,Lost Customers
13072,267,1,177.15,2011-03-18 08:12:00,1,1,1,111,Lost Customers
13075,130,1,919.61,2011-08-02 10:19:00,2,1,3,213,Lost Customers
13077,1,4,728.02,2011-12-08 19:24:00,5,4,3,543,Loyal Customers
13078,3,26,12627.94,2011-12-06 15:36:00,5,5,5,555,Champions
13079,4,5,220.10000000000002,2011-12-05 16:53:00,5,4,1,541,Loyal Customers
13080,179,1,58.08,2011-06-13 14:59:00,1,1,1,111,Lost Customers
13081,12,11,28337.38,2011-11-28 10:54:00,5,5,5,555,Champions
13082,126,9,3613.63,2011-08-05 16:16:00,2,5,5,255,At Risk
13083,4,2,303.75,2011-12-05 15:01:00,5,2,2,522,Potential Loyalists
13085,158,2,416.08,2011-07-05 12:11:00,2,2,2,222,Lost Customers
13089,3,97,58762.08,2011-12-07 09:02:00,5,5,5,555,Champions
13090,9,14,8910.82,2011-12-01 12:39:00,5,5,5,555,Champions
13091,28,1,345.82,2011-11-11 15:54:00,4,1,2,412,New Customers
13092,71,5,477.83,2011-09-30 11:18:00,3,4,2,342,Loyal Customers
13093,276,8,7832.47,2011-03-09 12:14:00,1,5,5,155,At Risk
13094,21,12,1927.3200000000002,2011-11-18 14:07:00,4,5,4,454,Champions
13095,71,1,74.39999999999999,2011-09-30 12:03:00,3,1,1,311,Other
13097,33,10,6003.22,2011-11-07 10:43:00,3,5,5,355,Loyal Customers
13098,1,28,28882.44,2011-12-08 14:14:00,5,5,5,555,Champions
13099,99,1,207.36,2011-09-01 17:40:00,2,1,1,211,Lost Customers
13101,234,1,101.19,2011-04-19 14:37:00,1,1,1,111,Lost Customers
13102,1,24,6424.09,2011-12-08 12:52:00,5,5,5,555,Champions
13103,40,1,243.94,2011-10-31 09:38:00,3,1,1,311,Other
13104,3,6,1098.48,2011-12-06 13:10:00,5,4,4,544,Champions
13106,133,1,76.5,2011-07-29 15:12:00,2,1,1,211,Lost Customers
13107,44,4,1531.6200000000001,2011-10-26 14:52:00,3,4,4,344,Loyal Customers
13108,373,1,350.06,2010-12-02 10:35:00,1,1,2,112,Lost Customers
13109,60,2,786.54,2011-10-11 10:16:00,3,2,3,323,Other
13110,31,7,1488.67,2011-11-08 14:30:00,4,5,4,454,Champions
13113,1,24,12245.960000000001,2011-12-09 12:49:00,5,5,5,555,Champions
13115,12,4,2294.78,2011-11-28 12:38:00,5,4,5,545,Champions
13116,138,1,501.14,2011-07-24 14:33:00,2,1,3,213,Lost Customers
13117,22,8,984.91,2011-11-18 12:02:00,4,5,4,454,Champions
13118,20,5,1197.81,2011-11-20 12:46:00,4,4,4,444,Champions
13120,239,1,30.6,2011-04-15 10:19:00,1,1,1,111,Lost Customers
13121,269,1,283.73,2011-03-15 16:47:00,1,1,2,112,Lost Customers
13122,94,2,922.39,2011-09-06 15:53:00,2,2,3,223,Lost Customers
13124,90,3,3756.33,2011-09-11 12:45:00,2,3,5,235,At Risk
13126,5,8,2099.64,2011-12-05 10:00:00,5,5,5,555,Champions
13127,78,1,259.17,2011-09-23 10:26:00,2,1,2,212,Lost Customers
13130,94,1,64.0,2011-09-06 15:30:00,2,1,1,211,Lost Customers
13131,23,3,1073.3,2011-11-16 13:21:00,4,3,4,434,Potential Loyalists
13132,262,1,77.3,2011-03-23 12:44:00,1,1,1,111,Lost Customers
13133,274,2,109.8,2011-03-11 10:31:00,1,2,1,121,Lost Customers
13134,86,4,1793.58,2011-09-15 10:35:00,2,4,4,244,At Risk
13135,197,1,3096.0,2011-05-27 10:52:00,1,1,5,115,At Risk
13136,56,5,2607.61,2011-10-14 13:41:00,3,4,5,345,Loyal Customers
13137,11,8,3603.29,2011-11-29 12:09:00,5,5,5,555,Champions
13138,22,6,962.39,2011-11-17 16:51:00,4,4,4,444,Champions
13139,16,7,5064.9400000000005,2011-11-23 13:54:00,4,5,5,455,Champions
13140,108,3,422.47,2011-08-23 15:33:00,2,3,2,232,At Risk
13141,85,5,2388.75,2011-09-16 09:54:00,2,4,5,245,At Risk
13142,19,1,307.09000000000003,2011-11-20 16:07:00,4,1,2,412,New Customers
13144,333,1,110.95,2011-01-11 11:15:00,1,1,1,111,Lost Customers
13145,40,4,618.52,2011-10-31 12:45:00,3,4,3,343,Loyal Customers
13146,26,1,228.91,2011-11-13 15:29:00,4,1,1,411,New Customers
13147,10,4,712.8,2011-11-29 13:59:00,5,4,3,543,Loyal Customers
13148,29,12,3683.26,2011-11-10 15:23:00,4,5,5,455,Champions
13149,14,4,1676.06,2011-11-25 13:09:00,4,4,4,444,Champions
13151,296,1,1257.8700000000001,2011-02-17 12:29:00,1,1,4,114,At Risk
13153,6,1,486.22,2011-12-04 12:14:00,5,1,2,512,New Customers
13155,33,4,971.76,2011-11-06 15:41:00,3,4,4,344,Loyal Customers
13157,49,4,1741.22,2011-10-21 13:50:00,3,4,4,344,Loyal Customers
13158,95,4,1201.06,2011-09-06 11:58:00,2,4,4,244,At Risk
13159,9,4,1429.35,2011-12-01 11:20:00,5,4,4,544,Champions
13160,22,1,91.8,2011-11-17 13:07:00,4,1,1,411,New Customers
13161,313,1,112.75,2011-01-30 14:03:00,1,1,1,111,Lost Customers
13162,122,4,1688.29,2011-08-09 15:59:00,2,4,4,244,At Risk
13165,46,2,1021.48,2011-10-24 15:05:00,3,2,4,324,Other
13166,283,1,417.2,2011-03-01 15:16:00,1,1,2,112,Lost Customers
13167,19,4,791.33,2011-11-21 12:24:00,4,4,3,443,Loyal Customers
13168,36,4,1299.59,2011-11-03 12:56:00,3,4,4,344,Loyal Customers
13169,64,2,712.88,2011-10-07 12:11:00,3,2,3,323,Other
13170,27,1,108.81,2011-11-13 12:19:00,4,1,1,411,New Customers
13171,22,3,468.41,2011-11-18 10:27:00,4,3,2,432,Potential Loyalists
13173,4,2,353.65000000000003,2011-12-05 15:51:00,5,2,2,522,Potential Loyalists
13174,16,3,2742.82,2011-11-23 14:35:00,4,3,5,435,Potential Loyalists
13176,46,1,481.49,2011-10-24 15:43:00,3,1,2,312,Other
13177,65,1,282.45,2011-10-06 09:56:00,3,1,2,312,Other
13178,26,11,5725.47,2011-11-13 16:14:00,4,5,5,455,Champions
13182,45,1,121.18,2011-10-25 13:46:00,3,1,1,311,Other
13183,8,9,3957.78,2011-12-02 10:30:00,5,5,5,555,Champions
13184,15,10,1668.95,2011-11-25 12:02:00,4,5,4,454,Champions
13185,268,1,71.4,2011-03-17 11:56:00,1,1,1,111,Lost Customers
13186,40,3,1575.89,2011-10-31 11:40:00,3,3,4,334,Other
13187,337,1,236.02,2011-01-06 18:57:00,1,1,1,111,Lost Customers
13188,11,1,114.6,2011-11-28 15:28:00,5,1,1,511,New Customers
13189,19,2,260.68,2011-11-21 10:39:00,4,2,2,422,Potential Loyalists
13192,95,2,911.94,2011-09-05 14:13:00,2,2,3,223,Lost Customers
13193,61,1,112.08,2011-10-09 14:30:00,3,1,1,311,Other
13194,136,1,60.7,2011-07-27 09:01:00,2,1,1,211,Lost Customers
13196,11,4,1797.78,2011-11-28 13:54:00,5,4,4,544,Champions
13198,10,6,3401.2400000000002,2011-11-29 15:17:00,5,4,5,545,Champions
13199,4,38,9817.12,2011-12-06 12:30:00,5,5,5,555,Champions
13200,19,4,870.09,2011-11-20 15:35:00,4,4,3,443,Loyal Customers
13203,10,4,869.46,2011-11-30 10:45:00,5,4,3,543,Loyal Customers
13207,15,2,250.26000000000002,2011-11-24 14:52:00,4,2,2,422,Potential Loyalists
13208,59,6,1217.65,2011-10-12 09:54:00,3,4,4,344,Loyal Customers
13209,30,8,5891.61,2011-11-09 13:54:00,4,5,5,455,Champions
13210,94,1,353.48,2011-09-07 08:18:00,2,1,2,212,Lost Customers
13211,10,3,1095.42,2011-11-29 14:43:00,5,3,4,534,Potential Loyalists
13212,20,3,786.83,2011-11-20 12:40:00,4,3,3,433,Potential Loyalists
13213,57,5,1520.58,2011-10-14 11:42:00,3,4,4,344,Loyal Customers
13216,268,1,333.74,2011-03-17 12:18:00,1,1,2,112,Lost Customers
13217,122,3,533.98,2011-08-09 15:32:00,2,3,3,233,At Risk
13218,127,1,62.64,2011-08-04 16:59:00,2,1,1,211,Lost Customers
13220,78,4,819.2900000000001,2011-09-22 13:38:00,2,4,3,243,At Risk
13221,240,2,847.41,2011-04-13 16:58:00,1,2,3,123,Lost Customers
13223,200,2,163.2,2011-05-23 13:03:00,1,2,1,121,Lost Customers
13224,60,2,2155.95,2011-10-10 14:55:00,3,2,5,325,Other
13225,3,7,6463.84,2011-12-06 13:29:00,5,5,5,555,Champions
13226,273,1,108.21000000000001,2011-03-11 14:35:00,1,1,1,111,Lost Customers
13227,202,1,257.7,2011-05-22 11:47:00,1,1,2,112,Lost Customers
13228,81,1,358.0,2011-09-19 14:28:00,2,1,2,212,Lost Customers
13229,226,1,160.95,2011-04-28 12:07:00,1,1,1,111,Lost Customers
13230,4,14,2755.63,2011-12-05 16:03:00,5,5,5,555,Champions
13232,13,7,1328.35,2011-11-27 10:39:00,5,5,4,554,Champions
13233,74,2,605.12,2011-09-26 13:25:00,2,2,3,223,Lost Customers
13235,212,1,1031.07,2011-05-11 17:13:00,1,1,4,114,At Risk
13236,25,2,744.85,2011-11-15 12:50:00,4,2,3,423,Potential Loyalists
13238,17,4,700.73,2011-11-22 15:37:00,4,4,3,443,Loyal Customers
13239,262,1,329.56,2011-03-23 10:25:00,1,1,2,112,Lost Customers
13240,96,4,663.65,2011-09-04 14:08:00,2,4,3,243,At Risk
13242,112,3,270.40000000000003,2011-08-19 12:53:00,2,3,2,232,At Risk
13243,203,1,585.12,2011-05-20 13:14:00,1,1,3,113,Lost Customers
13244,93,1,121.74000000000001,2011-09-08 11:46:00,2,1,1,211,Lost Customers
13245,51,1,430.5,2011-10-20 11:40:00,3,1,2,312,Other
13246,18,6,1961.52,2011-11-21 16:50:00,4,4,4,444,Champions
13247,18,4,501.12,2011-11-22 10:59:00,4,4,3,443,Loyal Customers
13248,125,2,465.68,2011-08-07 12:40:00,2,2,2,222,Lost Customers
13249,92,3,711.41,2011-09-08 13:26:00,2,3,3,233,At Risk
13253,157,2,1030.4,2011-07-06 10:09:00,2,2,4,224,At Risk
13255,9,2,399.51,2011-11-30 13:14:00,5,2,2,522,Potential Loyalists
13258,12,3,672.83,2011-11-28 09:31:00,5,3,3,533,Potential Loyalists
13259,62,1,283.18,2011-10-09 10:48:00,3,1,2,312,Other
13260,61,1,557.62,2011-10-09 13:21:00,3,1,3,313,Other
13261,269,2,944.1,2011-03-16 12:22:00,1,2,4,124,At Risk
13262,263,1,200.29,2011-03-21 15:06:00,1,1,1,111,Lost Customers
13263,1,35,7436.93,2011-12-08 13:59:00,5,5,5,555,Champions
13265,53,5,2092.66,2011-10-17 15:02:00,3,4,5,345,Loyal Customers
13266,11,12,3834.2599999999998,2011-11-28 14:39:00,5,5,5,555,Champions
13267,3,19,4521.49,2011-12-07 11:12:00,5,5,5,555,Champions
13268,18,11,3174.75,2011-11-22 11:51:00,4,5,5,455,Champions
13269,1,15,5343.28,2011-12-08 14:53:00,5,5,5,555,Champions
13270,366,1,590.0,2010-12-08 14:53:00,1,1,3,113,Lost Customers
13271,37,1,211.49,2011-11-02 14:31:00,3,1,1,311,Other
13272,31,2,276.56,2011-11-08 14:00:00,4,2,2,422,Potential Loyalists
13273,113,1,138.98,2011-08-18 14:02:00,2,1,1,211,Lost Customers
13276,64,2,590.9300000000001,2011-10-07 12:44:00,3,2,3,323,Other
13277,16,4,258.4,2011-11-24 09:21:00,4,4,2,442,Loyal Customers
13278,41,1,542.73,2011-10-30 11:49:00,3,1,3,313,Other
13279,78,1,137.75,2011-09-22 17:24:00,2,1,1,211,Lost Customers
13280,122,3,798.46,2011-08-09 13:14:00,2,3,3,233,At Risk
13282,18,3,1132.14,2011-11-21 15:33:00,4,3,4,434,Potential Loyalists
13283,60,2,93.66,2011-10-11 09:50:00,3,2,1,321,Other
13284,331,1,201.19,2011-01-13 09:23:00,1,1,1,111,Lost Customers
13285,23,4,2709.12,2011-11-16 13:19:00,4,4,5,445,Champions
13291,156,1,361.11,2011-07-07 10:36:00,2,1,2,212,Lost Customers
13292,39,2,578.94,2011-11-01 10:04:00,3,2,3,323,Other
13294,190,2,873.74,2011-06-03 08:54:00,1,2,3,123,Lost Customers
13295,360,1,201.20000000000002,2010-12-15 11:21:00,1,1,1,111,Lost Customers
13296,137,1,87.4,2011-07-25 13:46:00,2,1,1,211,Lost Customers
13297,8,4,2089.85,2011-12-02 09:32:00,5,4,5,545,Champions
13298,1,1,360.0,2011-12-08 13:11:00,5,1,2,512,New Customers
13299,268,1,142.5,2011-03-16 12:55:00,1,1,1,111,Lost Customers
13300,169,1,371.89,2011-06-23 13:09:00,2,1,2,212,Lost Customers
13301,104,4,618.09,2011-08-28 11:25:00,2,4,3,243,At Risk
